AreaID,areaName
1659,Kwun Tong
1660,Miami
1661,Sutton
1662,Ben-Gurion
1663,Naestved
1664,Saga
1665,Allen
1666,Treviso
1667,Chambersburg
1668,Prague
1669,Kansas City
1670,Fuerth
1671,Regina
1672,Durban
1673,Dunn loring
1674,Nagasaki
1675,Knutsford
1676,Bad Camberg
1677,Kaohsiung
1678,San Jose
1679,Ludbreg
1680,Turku
1681,Birkenhead
1682,Shelton
1683,Parma
1684,Gaza
1685,Bozeman
1686,Valladolid
1687,Sutton
1688,Oyten
1689,Karlstad
1690,Eden prairie
1691,Caguas
1692,Prague
1693,Batavia
1694,Westfield
1695,West Drayton
1696,Fairbanks
1697,Bountiful
1698,Milpitas
1699,Zürich
1700,Fremont
1701,Coventry
1702,Chapeco
1703,West Drayton
1704,Salem
1705,Gothenburg
1706,Laguna Bbeach
1707,Bergen
1708,West Point
1709,Brussel
1710,Greenwood Village
1711,Villata
1712,Gävle
1713,Amsterdam
1714,Runcorn
1715,Jun-nam
1716,Morioka
1717,Lippetal
1718,Bedford
1719,durham
1720,Nashua
1721,Neustadt
1722,Villata
1723,Radovljica
1724,Koppl
1725,High Wycombe
1726,Vaduz
1727,Macau
1728,Sacramento
1729,Mclean
1730,Mumbai
1731,Ingelheim
1732,Amsterdam
1733,Tokyo
1734,London
1735,Pacific Grove
1736,Horsham
1737,Chennai
1738,Brisbane
1739,Carlsbad
1740,Kyoto
1741,Columbia
1742,Hilversum
1743,Nicosia
1744,Tampa
1745,Peachtree City
1746,Americana
1747,Thörishaus
1748,Pointe-claire
1749,Leinfelden-Echterdin
1750,Redmond
1751,Cuiabá
1752,Odense
1753,Aomori
1754,Lowell
1755,Thalwil
1756,Erpe-Mere
1757,Walnut Creek
1758,University
1759,Lecanto
1760,Wien
1761,Waterloo
1762,Juno Beach
1763,Nanaimo
1764,New Hope
1765,Fleet
1766,Offenburg
1767,Duisburg
1768,Dunn loring
1769,Grand Rapids
1770,El Segundo
1771,Melrose
1772,Westfield
1773,Rochester
1774,Sidney
1775,Saint Ouen
1776,Herdecke
1777,Anières
1778,Koppl
1779,Rothenburg
1780,Thames Ditton
1781,Campana
1782,Somerset
1783,Webster Groves
1784,Whitehouse Station
1785,Hong Kong
1786,Wörth
1787,San Mateo
1788,durham
1789,Swannanoa
1790,Eden prairie
1791,Sundsvall
1792,Southampton
1793,Cambridge
1794,Traralgon
1795,O'fallon
1796,West Lafayette
1797,Koufu
1798,San Francisco
1799,Parsippany
1800,Tours
1801,Montréal
1802,Annandale
1803,Wien
1804,Lake Oswego
1805,Williamstown
1806,Granada Hills
1807,Santa rita sapucaí
1808,Key Biscayne
1809,Ettlingen
1810,Redding
1811,Rio Rancho
1812,Parma
1813,Rome
1814,Kungens kurva
1815,Stockholm
1816,Oak Park
1817,Redding
1818,Redhill
1819,Shelton
1820,Alcobendas
1821,Bad Oeynhausen
1822,Washington
1823,Williamstown
1824,Tours
1825,Cardiff
1826,Highton
1827,Santa Clarita
1828,Prague
1829,Hackensack
1830,Essen
1831,Gliwice
1832,Hearst
1833,East Peoria
1834,Natal
1835,Bergara
1836,Leinfelden-Echterdin
1837,Madison
1838,Regina
1839,Oslo
1840,Paço de Arcos
1841,Burlington
1842,Tallahassee
1843,Horsens
1844,Issaquah
1845,Shreveport
1846,Burwood East
1847,Edenbridge
1848,Araras
1849,San Antonio
1850,Tulsa
1851,Ingelheim
1852,Waldorf
1853,Offenburg
1854,Mayfield Village
1855,Tucson
1856,Berlin
1857,Boulder
1858,Webster Groves
1859,St Kilda
1860,Whitehouse Station
1861,Toledo
1862,Hunt Valley
1863,Kreuzau
1864,Nanaimo
1865,Greenville
1866,East sussex
1867,Los Angeles
1868,Hampton
1869,High Wycombe
1870,Amsterdam
1871,Curitiba
1872,Duluth
1873,Amsterdam
1874,Warley
1875,Aberdeen
1876,Fuchstal-asch
1877,Bad Camberg
1878,Bekescsaba
1879,Indianapolis
1880,Yomgok-dong
1881,Edinburgh
1882,Fukuoka
1883,Prague
1884,Nepean
1885,Stavanger
1886,King of Prussia
1887,Manchester
1888,Auckland
1889,Gersthofen
1890,Middletown
1891,Bountiful
1892,Ipswich
1893,Soest
1894,Ciudad del Este
1895,Elkins Park
1896,Moorestown
1897,Parsippany
1898,Staten Island
1899,Athens
1900,Englewood
1901,Ebersberg
1902,Kerava
1903,Turku
1904,High Wycombe
1905,Springfield
1906,Chur
1907,Los Alamos
1908,Bloomington
1909,Vista
1910,Sundsvall
1911,Chirignago
1912,Butner
1913,Maebashi
1914,Bartlett
1915,Salt Lake City
1916,North Point
1917,Huntington Beach
1918,Fort worth
1919,Pittsburgh
1920,Malmö
1921,Lake Oswego
1922,Brugherio
1923,Villata
1924,Allen
1925,Trieste
1926,Gettysburg
1927,Oshkosh
1928,Sheffield
1929,High Wycombe
1930,Waco
1931,Redhill
1932,Ricardson
1933,Archbold
1934,Bautzen
1935,Bangalore
1936,Nordhausen
1937,Hartford
1938,Juneau
1939,Paal Beringen
1940,Milsons Point
1941,Boulder
1942,Jacksonville
1943,Yomgok-dong
1944,Seattle
1945,Plymouth Meeting
1946,Karachi
1947,Bloemfontein
1948,Ponta grossa
1949,Chaam
1950,Varzea grande
1951,Ramat Gan
1952,Uetikon am See
1953,Macclesfield
1954,Zuerich
1955,Fairborn
1956,Verdun
1957,Sihung-si
1958,St Leonards
1959,South Jordan
1960,Milford
1961,Haverhill
1962,Mclean
1963,Terrasa
1964,Lisboa
1965,Harsum
1966,Blacksburg
1967,Friedrichshafe
1968,Luzern
1969,Santa Clarat
1970,Kagoshima
1971,Wuerzburg
1972,Milano
1973,Seatle
1974,Alexandria
1975,Cedar Rapids
1976,Glen allen
1977,Kungki
1978,Oyten
1979,Archbold
1980,Takamatsu
1981,Thame
1982,Trumbull
1983,Kungki
1984,Rosemead
1985,Offenburg
1986,Santa Cruz
1987,Aomori
1988,Fornacette
1989,Nepean
1990,Canberra
1991,Juno Beach
1992,Crete
1993,Graz
1994,Virginia Beach
1995,Bischofshofen
1996,Salzburg
1997,Daejeon
1998,Reading
1999,Guelph
2000,Soroe
2001,Rio de janeiro
2002,Loveland
2003,Cherepovets
2004,Batavia
2005,Ben-Gurion
2006,Espoo
2007,Warsaw
2008,Bozeman
2009,West Chester
2010,Valencia
2011,Edison
2012,Peine
2013,Williamstown
2014,Treviso
2015,Moscow
2016,Burlington
2017,Banbury
2018,Mito
2019,Pasadena
2020,Shoreline
2021,Hampton
2022,Battle Creek
2023,Colombes
2024,Bergen
2025,Madison
2026,Cambridge
2027,Bham
2028,Greenwood Village
2029,Salisbury
2030,Kevelaer
2031,Gävle
2032,Fleet
2033,Birkenhead
2034,Echirolles
2035,Springfield
2036,St-laurent
2037,Malmö
2038,Lisboa
2039,Cambridge
2040,Leeds
2041,Daejeon
2042,Altamonte Springs
2043,Dalmine
2044,Verwood
2045,Bellevue
2046,Burr Ridge
2047,Kaiserslautern
2048,Dorval
2049,Lisbon
2050,Fort worth
2051,Charleston
2052,Cannock
2053,München
2054,North bethesda
2055,Suwon-city
2056,Vanderbijlpark
2057,Billund
2058,Houma
2059,Aberdeen
2060,North Point
2061,Amsterdam
2062,West Sussex
2063,Guadalajara
2064,Stony Point
2065,Riverdale
2066,Birmensdorf
2067,New York City
2068,Mount Olive
2069,Charleston
2070,Hohenfels
2071,Las Vegas
2072,Lyon
2073,Research Triangle
2074,Wellington
2075,Colombo
2076,Bartlett
2077,Schlieren
2078,Huntington Beach
2079,Denver
2080,Haverhill
2081,Park Ridge
2082,Streamwood
2083,Mito
2084,Edenbridge
2085,N. ft. Myers
2086,Salem
2087,Santana do parnaíba
2088,Täby
2089,Sapulpa
2090,Birmingham
2091,Münster
2092,Coburg
2093,Lahr
2094,Suffern
2095,Mechanicsburg
2096,Laredo
2097,Bellerose
2098,Ebersdorf
2099,Kongserbg
2100,Wichita
2101,Pretoria
2102,Obfelden
2103,Tsu
2104,Augsburg
2105,Duesseldorf
2106,Treviso
2107,Helsinki
2108,Royston
2109,Warrenton
2110,Verdun
2111,Elche
2112,Cary
2113,Kungki
2114,Alessandria
2115,Munich
2116,Streamwood
2117,Bristol
2118,Gelsenkirchen
2119,Moreno Valley
2120,Obfelden
2121,Olivette
2122,Reno
2123,Mexico City
2124,Berkeley
2125,North Point
2126,Nizhnevartovsk
2127,Cheshire
2128,Nagasaki
2129,Spresiano
2130,Lancaster
2131,Kyunnam
2132,Trenton
2133,League city
2134,Taoyuan
2135,Neuchâtel
2136,Holderbank
2137,Albuquerque
2138,Giessen
2139,Alpharetta
2140,Grapevine
2141,Geneva
2142,Arlington
2143,Lakeville
2144,Charlottesville
2145,Odense
2146,San Antonio
2147,Milsons Point
2148,Treviso
2149,Burlington
2150,Bloomington
2151,Victoria
2152,Manaus
2153,West Chester
2154,Warszawa
2155,Steyr
2156,Maintenon
2157,Kozani
2158,Münster
2159,Groton
2160,Matsuyama
2161,São paulo
2162,Southampton
2163,The Woodlands
2164,Immenstaad
2165,Mariano Comense
2166,Lucca
2167,Veenendaal
2168,Peterborough
2169,Sacramento
2170,Karlsruhe
2171,North Wales
2172,El Masnou
2173,Leimen
2174,Bolzano
2175,Melrose park
2176,Cerritos
2177,Peachtree City
2178,Kreuzau
2179,Ebersberg
2180,Arlington
2181,Täby
2182,Gersthofen
2183,Vanderbijlpark
2184,Whittier
2185,Kansas City
2186,Barueri
2187,Chennai
2188,Buffalo Grove
2189,Johor Bahru
2190,Sao caetano do sul
2191,Giessen
2192,Hayward
2193,Roanoke
2194,Brossard
2195,Frederiksberg
2196,Kaysville
2197,Bollensen
2198,Warszawa
2199,El Dorado Hills
2200,Corona
2201,Walnut Creek
2202,Schlieren
2203,Rosario
2204,Libertyville
2205,Richmond
2206,Visselhövede
2207,Pasadena
2208,South Hadley
2209,Fort Lee
2210,Highlands Ranch
2211,Hässleholm
2212,Cedar Rapids
2213,Bedford
2214,Valencia
2215,Valencia
2216,Sevilla
2217,Calgary
2218,Irvine
2219,Courbevoie
2220,San Mateo
2221,Cheshire
2222,Maryville
2223,Ingelheim
2224,St. Petersburg
2225,Ternitz
2226,Bend
2227,Hines
2228,Pusan
2229,Aurora
2230,Milsons Point
2231,Leinfelden-Echterdin
2232,Edmonton
2233,Samrand
2234,Verwood
2235,Derwood
2236,Mapo-gu
2237,Belmont
2238,Brisbane
2239,Shizuoka
2240,Hanover
2241,Northbrook
2242,Green bay
2243,Green bay
2244,Rome
2245,Stellenbosch
2246,Bern
2247,Palo Alto
2248,Sacramento
2249,Olympia
2250,Munich
2251,Ricardson
2252,Maarssen
2253,High Wycombe
2254,Kuopio
2255,Taipei
2256,Wakayama
2257,Yokohama
2258,Helsinki
2259,Waalwijk
2260,Kejae City
2261,Monroe
2262,Spresiano
2263,New orleans
2264,Karlstad
2265,Oldwick
2266,Bekescsaba
2267,Holliston
2268,Springfield
2269,Fairfax
2270,Edwardstown
2271,Angers
2272,Newbury
2273,Wellington
2274,Sevilla
2275,Manchester
2276,High Wycombe
2277,Highton
2278,Tokushima
2279,Kaysville
2280,Heiligenhaus
2281,Dunn loring
2282,Olsztyn
2283,Bristol
2284,Omaha
2285,Eindhoven
2286,Palo Alto
2287,Silverdale
2288,Enfield
2289,Köln
2290,Tadley
2291,Coimbra
2292,Cesena
2293,Londrina
2294,Waterloo
2295,Casselberry
2296,Milton Keynes
2297,Glendale
2298,Or-yehuda
2299,East Peoria
2300,Colombes
2301,Issaquah
2302,Giessen
2303,Livermore
2304,Grapevine
2305,Osaka
2306,Kaiserslautern
2307,Jun-nam
2308,Almaty
2309,Warley
2310,Okayama
2311,Reading
2312,Novara
2313,Bernex
2314,Matsue
2315,Meerbusch
2316,Bautzen
2317,Rocklin
2318,Banbury
2319,Minneapolis
2320,Bollensen
2321,Guamo
2322,Buenos Aires
2323,Täby
2324,Coppell
2325,Magstadt
2326,Paris
2327,Jacksonville
2328,Casselberry
2329,Eisenhüttenstadt
2330,El Segundo
2331,Framingham
2332,Omaha
2333,Rorschach
2334,Cesena
2335,Butner
2336,Schlieren
2337,Nagasaki
2338,Dalmine
2339,Raleigh
2340,Augsburg
2341,Saint Paul
2342,Houma
2343,South Jordan
2344,Ramat Gan
2345,Narrows
2346,Fukui
2347,Yucca
2348,St. Petersburg
2349,Washington
2350,Milwaukee
2351,Belp
2352,Leimen
2353,S. Bernardo do Campo
2354,Bergen
2355,Buffalo Grove
2356,Cardiff
2357,Akita
2358,Hohenfels
2359,Kungens kurva
2360,Or-yehuda
2361,Goteborg
2362,Long Island City
2363,San Francisco
2364,Brookfield
2365,Utsunomiya
2366,Dearborn
2367,Annandale
2368,Sao roque
2369,Santa Clarita
2370,Lund
2371,Köln
2372,Manchester
2373,Amarillo
2374,Annandale
2375,Irati
2376,Jacksonville
2377,Albuquerque
2378,Melrose
2379,Chur
2380,Vallauris
2381,Coburg
2382,Nynäshamn
2383,Wageningen
2384,Thörishaus
2385,New hartford
2386,N. ft. Myers
2387,Auckland
2388,Helsingborg
2389,New hartford
2390,Omaha
2391,Sao caetano do sul
2392,Highton
2393,Royersford
2394,Las Vegas
2395,Campana
2396,Vanderbijlpark
2397,Market Harborough
2398,Edmonton
2399,Ipswich
2400,Arlington
2401,Rio de janeiro
2402,Limeira
2403,Santa Clarat
2404,Offenburg
2405,Hercules
2406,Elche
2407,Fort worth
2408,Sendai
2409,Guelph
2410,Telford
2411,Springfield
2412,Suffern
2413,El Segundo
2414,Swarthmore
2415,Kobe
2416,Houston
2417,Bolton
2418,West Drayton
2419,Fort gordon
2420,Dearborn
2421,Waterloo
2422,Bellevue
2423,Coimbra
2424,Olivette
2425,Lakewood
2426,Harahan
2427,Cincinnati
2428,Ramat Gan
2429,Malmö
2430,Kingston
2431,Newcastle upon Tyne
2432,Neustadt
2433,West Lafayette
2434,Tallahassee
2435,Houma
2436,Sao roque
2437,Duluth
2438,Roma
2439,Nagano
2440,Park Ridge
2441,Valladolid
2442,Zipf
2443,Schaumburg
2444,Taipei
2445,Alpharetta
2446,Northbrook
2447,Brookfield
2448,Annandale
2449,Lublin
2450,Adamstown
2451,Runcorn
2452,Brookfield
2453,Koeln
2454,Hyderabad
2455,Kagoshima
2456,Bozeman
2457,Graz
2458,Albany
2459,Longview
2460,Pasadena
2461,Londrina
2462,Torino
2463,Koblenz
2464,Cannock
2465,Linz
2466,Naha
2467,Kerava
2468,Warley
2469,Redondo beach
2470,Waite Park
2471,Takamatsu
2472,Fuchstal-asch
2473,Mobile
2474,Philadelphia
2475,Whittier
2476,Knoxville
2477,Yomgok-dong
2478,Tartu
2479,Kaiserslautern
2480,Melbourne
2481,Newnan
2482,Somerset
2483,Lake worth
2484,Fort Collins
2485,Kwun Tong
2486,Araras
2487,Bratislava
2488,Irving
2489,Duluth
2490,Kungki
2491,Sendai
2492,Barcelona
2493,Berlin
2494,Gaza
2495,Paal Beringen
2496,Whitehouse Station
2497,Fort worth
2498,Dietikon
2499,Pirmasens
2500,Matsuyama
2501,Mainz-kastel
2502,Pordenone
2503,Narrows
2504,Duluth
2505,Echirolles
2506,Bingham Farms
2507,Altamonte Springs
2508,Newcastle upon Tyne
2509,Niigata
2510,Gävle
2511,Oslo
2512,West Drayton
2513,Chambery
2514,Timonium
2515,Mendoza
2516,Dartmouth
2517,Tyne & Wear
2518,Vaduz
2519,Akron
2520,Leeds
2521,Lake worth
2522,Kreuzau
2523,Redhill
2524,Norderstedt
2525,Greenwood Village
2526,S. Bernardo do Campo
2527,St-bruno
2528,Regensburg
2529,Gettysburg
2530,Nancy
2531,Glasgow
2532,Doncaster
2533,Bergen
2534,Nordhausen
2535,Pusan
2536,Framingham
2537,Dearborn
2538,Kobe
2539,Waco
2540,New hartford
2541,Ramat Gan
2542,Telford
2543,Rio de janeiro
2544,Longueuil
2545,Warrington
2546,Woodbridge
2547,Akita
2548,North Wales
2549,Baarn
2550,Glenshaw
2551,Flushing
2552,Friedrichshafe
2553,Bham
2554,Vilafranca Penedes
2555,Peachtree City
2556,Zuerich
2557,Koblenz
2558,Bielefeld
2559,Or-yehuda
2560,S. Bernardo do Campo
2561,Yokohama
2562,Saint-vincent-de-dur
2563,Solikamsk
2564,St Kilda
2565,Orleans
2566,Columbus
2567,Hanover
2568,Juazeiro
2569,Uden
2570,Mason
2571,Chicago
2572,Smyrna
2573,Dardilly
2574,Oklahoma city
2575,O'fallon
2576,Dortmund
2577,Albany
2578,Portland
2579,Framingaham
2580,Fort worth
2581,Buffalo
2582,Saint Ouen
2583,Stellenbosch
2584,Ulm
2585,Burgess Hill
2586,Albuquerque
2587,Pitstone
2588,Padova
2589,Canal Winchester
2590,Market Harborough
2591,Takapuna
2592,Heubach
2593,Solikamsk
2594,Wien
2595,Ulm
2596,Antwerpen
2597,Bern
2598,Takapuna
2599,Crete
2600,Ithaca
2601,Hong Kong
2602,Warren
2603,Herzlia
2604,Butner
2605,Rotterdam
2606,Pordenone
2607,Carlin
2608,New orleans
2609,Elche
2610,San Diego
2611,Oak Park
2612,Nizhnevartovsk
2613,Magstadt
2614,Barbengo
2615,Hounslow
2616,Americana
2617,Forest Park
2618,Goslar
2619,Raleigh
2620,Plymouth Meeting
2621,Holliston
2622,Cannock
2623,Cleveland
2624,Tallahassee
2625,Nara
2626,South Weber
2627,Nagasaki
2628,Brossard
2629,Ternitz
2630,Peterborough
2631,Santana do parnaíba
2632,San Diego
2633,Coventry
2634,Fleet
2635,Ithaca
2636,Belmont
2637,Huntington
2638,Sugar Land
2639,Dublin
2640,Darmstadt
2641,Shenzhen
2642,West Launceston
2643,Bautzen
2644,Warszawa
2645,Boulogne
2646,Ludbreg
2647,Ricardson
2648,Steyr
2649,Knutsford
2650,Sainte-foy
2651,Yucca
2652,Cherepovets
2653,Sorocaba
2654,Colombo
2655,Newbury
2656,Timonium
2657,Wuerzburg
2658,Wichita
2659,Hamburg
2660,Akita
2661,Calcutta
2662,Cheshire
2663,Ulsteinvik
2664,Warszawa
2665,Kungens kurva
2666,Debary
2667,Gävle
2668,Santana do parnaíba
2669,Buenos Aires
2670,Waite Park
2671,Issaquah
2672,North Wales
2673,Jakarta
2674,Marburg
2675,Orange
2676,Eindhoven
2677,Newbury
2678,Loveland
2679,Toronto
2680,Pompton Plains
2681,Waco
2682,Aurora
2683,Shoreline
2684,Park Ridge
2685,Coventry
2686,Kreuzau
2687,Jacksonville
2688,Stocksbridge
2689,Blue bell
2690,Oulu
2691,Wilmington
2692,Wörth
2693,Silverdale
2694,Juneau
2695,Mountain View
2696,Timonium
2697,Santiago
2698,Mantova
2699,Thörishaus
2700,Wavre
2701,Richmond Hill
2702,Springville
2703,Winnipeg
2704,Eindhoven
2705,Ribeirao preto
2706,Powell River
2707,Billund
2708,Taoyuan
2709,Kuraby
2710,Herdecke
2711,Oulu
2712,East Peoria
2713,Germantown
2714,Okayama
2715,West Windsor
2716,El Dorado Hills
2717,Swarthmore
2718,Pitstone
2719,Fairfax
2720,Padova
2721,Jacksonville
2722,Hearst
2723,Bischofshofen
2724,Mainz-kastel
2725,Bremen
2726,East Providence
2727,Lakeville
2728,Birkenhead
2729,Obfelden
2730,Bronx
2731,Dortmund
2732,Chaam
2733,Frankfurt am Main
2734,Flushing
2735,Hayward
2736,Samrand
2737,Mechanicsburg
2738,Matsue
2739,Cedar Park
2740,Chiba
2741,O'fallon
2742,Middletown
2743,Gelsenkirchen
2744,Lisbon
2745,Magstadt
2746,Hanover
2747,Birmingham
2748,Akron
2749,Stocksbridge
2750,Stockholm
2751,Holliston
2752,Holts Summit
2753,Ulm
2754,Peachtree City
2755,Malmö
2756,Bologna
2757,Newbury
2758,Thessaloniki
2759,Drogenbos
2760,Livermore
2761,St Kilda
2762,Limeira
2763,Carlingford
2764,Hunt Valley
2765,Breda
2766,Dubai
2767,Campinas
2768,Tulsa
2769,Oxon
2770,Franklin
2771,Samrand
2772,Soroe
2773,Leawood
2774,Seoul
2775,Boulder
2776,Northampton
2777,Marietta
2778,Luzern
2779,Lodi
2780,Victoria
2781,Maarssen
2782,Dalmine
2783,Pecs
2784,St-laurent
2785,Firenze
2786,Shizuoka
2787,Hong Kong
2788,Olsztyn
2789,Kyoto
2790,Corona
2791,Lenexa
2792,Oldenburg
2793,Wetzlar
2794,Ulm
2795,Suffern
2796,New Hyde Park
2797,Suwon
2798,Zurich
2799,Sorocaba
2800,Jacksonville
2801,Corona
2802,Rochester
2803,Chur
2804,Bolzano
2805,Giessen
2806,Milsons Point
2807,Jacksonville
2808,Bønes
2809,Aurora
2810,Gennevilliers
2811,Redmond
2812,Butner
2813,Bolzano
2814,Niigata
2815,Dinslaken
2816,Trumbull
2817,Kyunnam
2818,Johannesburg
2819,Maarssen
2820,Lake Bluff
2821,Williamstown
2822,Santa Fe
2823,Indianapolis
2824,Istanbul
2825,Lefkosa
2826,Offenburg
2827,San Francisco
2828,Kejae City
2829,Fairfax
2830,Karlsruhe
2831,Ipswich
2832,Lyon
2833,Albany
2834,Singapore
2835,Eschborn
2836,Dreieich
2837,Sydney
2838,Lummen
2839,Winterthur
2840,Cincinnati
2841,Angers
2842,Bangalore
2843,Ludbreg
2844,Kaohsiung
2845,Rome
2846,League city
2847,Zagreb
2848,Matsuyama
2849,Campinas
2850,Ebersberg
2851,Nizhnevartovsk
2852,Saga
2853,Berlin-Adlershof
2854,New York City
2855,Sao roque
2856,Key Biscayne
2857,Greenville
2858,Rueil-Malmaison
2859,Rockland
2860,Amarillo
2861,El Segundo
2862,Monterey
2863,Mississauga
2864,Brussel
2865,Mt. Laurel
2866,Neuquen
2867,Charlottesville
2868,Neustadt
2869,Vanderbijlpark
2870,Oyten
2871,Highton
2872,Des Plaines
2873,Guelph
2874,Rozenburg
2875,Bozeman
2876,Leimen
2877,Marlboro
2878,Cherepovets
2879,Gothenburg
2880,Fort gordon
2881,Manchester
2882,Oklahoma city
2883,Research Triangle
2884,Storrington
2885,Franklin
2886,Spresiano
2887,Jacksonville
2888,Westfield
2889,Glen allen
2890,Pensacola
2891,Portsmouth
2892,Saitama
2893,Freiburg
2894,Butner
2895,Pittsburgh
2896,New Castle
2897,Genève
2898,Newcastle upon Tyne
2899,Appenzell
2900,Hines
2901,Mount Laurel
2902,Dalmine
2903,Pretoria
2904,Immenstaad
2905,Archbold
2906,Saint-vincent-de-dur
2907,Vilnius
2908,Colorado Springs
2909,Jacksonville
2910,Syracuse
2911,Bellevue
2912,Saint-vincent-de-dur
2913,Sendai
2914,Leinfelden-Echterdin
2915,Herford
2916,Frederiksberg
2917,Manchester
2918,Eiksmarka
2919,Fairborn
2920,Mississauga
2921,Santa rita sapucaí
2922,Suberg
2923,Takamatsu
2924,Barcelona
2925,Unionville
2926,West Lafayette
